frame_id,source,frame,n_model_boxes,n_fish,n_not_fish,n_missed,has_fish
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1006.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1006.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1028.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1028.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1135.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1135.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1143.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1143.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1153.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1153.JPG,4,0,4,0,no
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1162.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1162.JPG,3,0,3,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1234.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1234.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1280.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1280.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1287.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1287.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1339.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1339.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1446.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1446.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1569.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1569.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1605.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1605.JPG,3,0,3,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1699.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1699.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1783.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1783.JPG,2,2,0,0,yes
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1801.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1801.JPG,1,0,1,1,yes
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1802.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1802.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1803.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1803.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1806.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1806.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1830.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1830.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR2028.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR2028.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR2035.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR2035.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR2043.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR2043.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR2051.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR2051.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR2052.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR2052.JPG,3,0,3,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2332.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2332.JPG,7,0,7,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2344.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2344.JPG,4,0,4,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2350.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2350.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2471.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2471.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2694.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2694.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2820.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2820.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2837.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2837.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2838.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2838.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2839.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2839.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2841.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2841.JPG,3,0,3,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2847.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2847.JPG,3,0,3,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2880.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2880.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2971.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2971.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR3004.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR3004.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR3014.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR3014.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR3017.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR3017.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR3118.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR3118.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR3165.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR3165.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3203.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3203.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3328.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3328.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3331.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3331.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3342.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3342.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3426.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3426.JPG,4,0,4,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3595.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3595.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3611.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3611.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3691.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3691.JPG,3,0,3,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3727.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3727.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3730.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3730.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3781.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3781.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3820.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3820.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3858.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3858.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3859.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3859.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3870.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3870.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3987.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3987.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR4141.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR4141.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4261.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4261.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4517.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4517.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4525.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4525.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4527.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4527.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4530.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4530.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4531.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4531.JPG,3,0,3,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4532.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4532.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4534.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4534.JPG,4,0,4,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4553.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4553.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4785.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4785.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4977.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4977.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4986.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4986.JPG,3,3,0,0,yes
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4989.JPG,19,19,0,0,yes
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5012.JPG,2,2,0,7,yes
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5033.JPG,15,15,0,40,yes
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5038.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5038.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5039.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5039.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5043.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5043.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5082.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5082.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5460.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5460.JPG,3,0,3,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5469.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5469.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5542.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5542.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5555.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5555.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5561.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5561.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5569.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5569.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5590.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5590.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5611.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5611.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5642.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5642.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5672.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5672.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5764.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5764.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5950.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5950.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5960.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5960.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6136.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6136.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6140.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6140.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6142.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6142.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6158.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6158.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6160.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6160.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6190.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6190.JPG,4,0,4,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6275.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6275.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6286.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6286.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6289.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6289.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6350.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6350.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6375.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6375.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6377.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6377.JPG,1,1,0,0,yes
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6390.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6390.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6449.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6449.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6479.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6479.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6600.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6600.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6682.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6682.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6686.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6686.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6726.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6726.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6953.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6953.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR7044.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR7044.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR7084.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR7084.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR7085.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR7085.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7168.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7168.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7254.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7254.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7306.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7306.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7455.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7455.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7464.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7464.JPG,4,0,4,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7468.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7468.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7590.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7590.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7626.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7626.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7642.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7642.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7681.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7681.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7697.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7697.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7761.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7761.JPG,0,0,0,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7762.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7762.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7763.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7763.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7795.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7795.JPG,1,0,1,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7891.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7891.JPG,2,1,1,0,yes
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7940.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7940.JPG,2,0,2,0,no
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR8021.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR8021.JPG,1,0,1,0,no
