frame_id,source,frame,box_index,origin,label,x1,y1,x2,y2,confidence
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3351.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3351.JPG,0,model,not_fish,314,571,411,668,0.281
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3366.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3366.JPG,0,model,not_fish,2763,2118,3632,2449,0.187
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3367.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3367.JPG,0,model,not_fish,2778,2123,3625,2450,0.304
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3857.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3857.JPG,0,model,not_fish,1499,1863,1567,1956,0.234
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3859.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3859.JPG,0,model,not_fish,1497,1860,1569,1957,0.612
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3860.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3860.JPG,0,model,not_fish,1497,1859,1566,1957,0.644
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3891.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3891.JPG,0,model,not_fish,1498,1862,1567,1956,0.567
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3891.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3891.JPG,1,model,not_fish,168,414,282,493,0.511
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3900.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3900.JPG,0,model,not_fish,1495,1860,1567,1958,0.341
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3900.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3900.JPG,1,model,not_fish,2409,2686,2668,2770,0.171
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3900.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3900.JPG,2,model,not_fish,3008,0,3216,101,0.118
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3900.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3900.JPG,3,model,not_fish,2134,2273,2357,2416,0.101
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3907.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3907.JPG,0,model,not_fish,1492,1857,1568,1960,0.643
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3907.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3907.JPG,1,model,not_fish,3142,1777,3336,1885,0.198
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3907.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3907.JPG,2,model,not_fish,2404,2685,2662,2770,0.192
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3966.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3966.JPG,0,model,not_fish,1491,1854,1573,1964,0.37
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3966.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3966.JPG,1,model,not_fish,2292,2060,2621,2202,0.107
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3992.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3992.JPG,0,model,not_fish,574,2203,848,2334,0.768
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3992.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3992.JPG,1,model,not_fish,1494,1857,1570,1961,0.354
ALLFISHDATA/Predator camera/DCIM/105GOPRO/GOPR3992.JPG,ALLFISHDATA,Predator camera/DCIM/105GOPRO/GOPR3992.JPG,2,model,not_fish,3144,1780,3341,1884,0.102
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4133.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4133.JPG,0,model,not_fish,1493,1856,1569,1962,0.407
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4133.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4133.JPG,1,model,not_fish,3143,1777,3325,1870,0.376
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4133.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4133.JPG,2,model,not_fish,552,2202,825,2340,0.195
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4133.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4133.JPG,3,model,not_fish,3428,2110,3620,2466,0.147
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4170.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4170.JPG,0,model,not_fish,1971,2667,2126,2748,0.133
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4177.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4177.JPG,0,model,not_fish,1492,1854,1570,1960,0.488
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4177.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4177.JPG,1,model,not_fish,555,2204,826,2340,0.204
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4204.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4204.JPG,0,model,not_fish,3004,0,3225,108,0.131
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4206.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4206.JPG,0,model,not_fish,561,2205,816,2337,0.114
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4215.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4215.JPG,0,model,not_fish,564,2206,822,2337,0.613
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4346.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4346.JPG,0,model,not_fish,1508,1865,1555,1952,0.197
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4346.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4346.JPG,1,model,not_fish,522,2229,810,2348,0.17
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4370.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4370.JPG,0,model,not_fish,2552,468,2791,647,0.608
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4370.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4370.JPG,1,model,not_fish,1783,2719,2098,2901,0.247
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4370.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4370.JPG,2,model,not_fish,505,2229,811,2357,0.205
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4370.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4370.JPG,3,model,not_fish,1498,1862,1562,1959,0.201
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4377.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4377.JPG,0,model,not_fish,3414,2111,3624,2467,0.329
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4377.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4377.JPG,1,model,not_fish,1496,1857,1565,1957,0.317
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4377.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4377.JPG,2,model,not_fish,1527,2584,1627,2699,0.145
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4410.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4410.JPG,0,model,fish,1200,1849,1514,2076,0.84
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4450.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4450.JPG,0,model,not_fish,3611,2467,3997,2678,0.406
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4450.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4450.JPG,1,model,not_fish,1494,1860,1564,1959,0.364
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4461.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4461.JPG,0,model,not_fish,989,1915,3457,2998,0.84
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4461.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4461.JPG,1,model,not_fish,1094,1094,3438,3000,0.391
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4461.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4461.JPG,2,model,not_fish,1270,1087,2807,3000,0.236
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4461.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4461.JPG,3,model,not_fish,1735,1092,2386,2250,0.167
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4512.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4512.JPG,0,model,not_fish,1684,600,3404,2876,0.233
ALLFISHDATA/Predator camera/DCIM/106GOPRO/GOPR4512.JPG,ALLFISHDATA,Predator camera/DCIM/106GOPRO/GOPR4512.JPG,1,model,not_fish,2051,781,3734,2765,0.131
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0170.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0170.JPG,0,model,not_fish,2,0,1843,1235,0.753
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0170.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0170.JPG,1,model,not_fish,0,52,1716,1700,0.524
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0170.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0170.JPG,2,model,not_fish,556,0,2405,1379,0.145
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0176.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0176.JPG,0,model,not_fish,175,0,2027,834,0.693
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0176.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0176.JPG,1,model,not_fish,1414,0,2666,822,0.208
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0230.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0230.JPG,0,model,not_fish,1849,1397,2196,1516,0.25
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0799.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0799.JPG,0,model,not_fish,1112,0,2968,745,0.791
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0799.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0799.JPG,1,model,not_fish,951,0,2717,872,0.319
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0832.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0832.JPG,0,model,not_fish,1888,2768,2009,2833,0.275
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0832.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0832.JPG,1,model,not_fish,289,2288,402,2409,0.118
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0839.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0839.JPG,0,model,not_fish,142,2265,297,2432,0.214
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0861.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0861.JPG,0,model,fish,3313,1860,3592,2023,0.118
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0914.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0914.JPG,0,model,not_fish,3239,2353,4000,3000,0.127
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR0914.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR0914.JPG,1,model,not_fish,2,773,1082,2852,0.107
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1006.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1006.JPG,0,model,not_fish,1644,1824,1969,1984,0.58
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1028.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1028.JPG,0,model,not_fish,1569,0,2445,60,0.127
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1135.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1135.JPG,0,model,not_fish,1147,0,3514,221,0.269
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1135.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1135.JPG,1,model,not_fish,4,2462,2457,3000,0.215
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1143.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1143.JPG,0,model,not_fish,3,2409,2456,3000,0.157
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1153.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1153.JPG,0,model,not_fish,1163,0,3574,218,0.409
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1153.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1153.JPG,1,model,not_fish,1,0,1425,1618,0.159
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1153.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1153.JPG,2,model,not_fish,2982,1955,4000,2404,0.128
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1153.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1153.JPG,3,model,not_fish,282,0,2618,222,0.108
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1162.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1162.JPG,0,model,not_fish,1107,0,3504,220,0.459
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1162.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1162.JPG,1,model,not_fish,1,0,1425,1706,0.247
ALLFISHDATA/Primary camera/DCIM/100GOPRO/GOPR1162.JPG,ALLFISHDATA,Primary camera/DCIM/100GOPRO/GOPR1162.JPG,2,model,not_fish,322,0,2596,202,0.107
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1234.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1234.JPG,0,model,not_fish,2,0,2289,1956,0.549
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1234.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1234.JPG,1,model,not_fish,1159,0,3598,165,0.234
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1280.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1280.JPG,0,model,not_fish,5,2289,2444,2996,0.209
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1287.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1287.JPG,0,model,not_fish,3,2314,2444,3000,0.26
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1339.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1339.JPG,0,model,not_fish,0,2297,2455,3000,0.699
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1605.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1605.JPG,0,model,not_fish,1412,2135,1576,2261,0.487
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1605.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1605.JPG,1,model,not_fish,907,2054,1033,2174,0.207
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1605.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1605.JPG,2,model,not_fish,3453,1982,4000,2384,0.168
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1783.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1783.JPG,0,model,fish,5,1699,2458,3000,0.921
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1783.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1783.JPG,1,model,fish,962,964,3457,2203,0.112
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1801.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1801.JPG,0,model,not_fish,3357,2097,3997,2519,0.19
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1801.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1801.JPG,1,missed,fish,3,1426,2672,2989,
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1802.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1802.JPG,0,model,not_fish,1162,1987,1424,2137,0.374
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1803.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1803.JPG,0,model,not_fish,1163,1989,1423,2135,0.185
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR1806.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR1806.JPG,0,model,not_fish,1167,1989,1426,2136,0.528
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR2035.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR2035.JPG,0,model,not_fish,939,330,3289,2281,0.167
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR2043.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR2043.JPG,0,model,not_fish,921,419,3290,2265,0.422
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR2052.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR2052.JPG,0,model,not_fish,1180,439,3623,1418,0.484
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR2052.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR2052.JPG,1,model,not_fish,1212,51,3707,1434,0.321
ALLFISHDATA/Primary camera/DCIM/101GOPRO/GOPR2052.JPG,ALLFISHDATA,Primary camera/DCIM/101GOPRO/GOPR2052.JPG,2,model,not_fish,1217,760,3701,1444,0.259
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2332.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2332.JPG,0,model,not_fish,2,1993,2457,3000,0.777
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2332.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2332.JPG,1,model,not_fish,1158,0,3624,1759,0.424
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2332.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2332.JPG,2,model,not_fish,0,4,1221,1695,0.33
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2332.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2332.JPG,3,model,not_fish,1828,12,4000,2045,0.308
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2332.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2332.JPG,4,model,not_fish,20,331,2449,2570,0.119
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2332.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2332.JPG,5,model,not_fish,55,0,2537,1982,0.106
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2332.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2332.JPG,6,model,not_fish,1,0,1157,690,0.1
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2344.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2344.JPG,0,model,not_fish,0,1872,2457,3000,0.467
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2344.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2344.JPG,1,model,not_fish,1158,0,3624,1735,0.345
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2344.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2344.JPG,2,model,not_fish,1577,18,3955,1991,0.229
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2344.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2344.JPG,3,model,not_fish,0,0,1150,659,0.111
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2350.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2350.JPG,0,model,not_fish,2,1875,2458,3000,0.939
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2350.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2350.JPG,1,model,not_fish,2534,984,3981,1887,0.586
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2820.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2820.JPG,0,model,not_fish,488,1893,2945,2998,0.695
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2837.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2837.JPG,0,model,not_fish,2077,0,2540,119,0.186
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2837.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2837.JPG,1,model,not_fish,1297,1230,3733,2372,0.115
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2838.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2838.JPG,0,model,not_fish,475,9,2952,800,0.461
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2839.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2839.JPG,0,model,not_fish,1070,950,1496,1090,0.197
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2839.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2839.JPG,1,model,not_fish,1263,1327,3386,2179,0.137
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2841.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2841.JPG,0,model,not_fish,3,1705,2457,3000,0.834
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2841.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2841.JPG,1,model,not_fish,638,999,3038,2992,0.195
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2841.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2841.JPG,2,model,not_fish,3687,2055,3789,2090,0.184
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2847.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2847.JPG,0,model,not_fish,328,1,466,106,0.337
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2847.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2847.JPG,1,model,not_fish,141,510,255,614,0.308
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2847.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2847.JPG,2,model,not_fish,1231,1083,3415,3000,0.245
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2880.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2880.JPG,0,model,not_fish,1,1502,2457,3000,0.14
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR2971.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR2971.JPG,0,model,not_fish,55,1562,2540,2990,0.138
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR3118.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR3118.JPG,0,model,not_fish,898,1950,1002,2042,0.317
ALLFISHDATA/Primary camera/DCIM/102GOPRO/GOPR3165.JPG,ALLFISHDATA,Primary camera/DCIM/102GOPRO/GOPR3165.JPG,0,model,not_fish,1250,1861,1325,1923,0.118
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3203.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3203.JPG,0,model,not_fish,3038,2787,3183,2958,0.777
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3331.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3331.JPG,0,model,not_fish,2085,2062,2185,2147,0.448
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3342.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3342.JPG,0,model,not_fish,2265,2022,2364,2127,0.222
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3342.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3342.JPG,1,model,not_fish,2192,2089,2293,2178,0.157
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3426.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3426.JPG,0,model,not_fish,1701,2719,1830,2895,0.7
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3426.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3426.JPG,1,model,not_fish,3,1606,2457,3000,0.337
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3426.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3426.JPG,2,model,not_fish,3103,2291,3218,2410,0.162
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3426.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3426.JPG,3,model,not_fish,1384,1882,1481,1970,0.12
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3611.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3611.JPG,0,model,not_fish,20,221,763,666,0.221
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3611.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3611.JPG,1,model,not_fish,244,260,762,657,0.138
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3691.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3691.JPG,0,model,not_fish,3593,1487,4000,1691,0.163
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3691.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3691.JPG,1,model,not_fish,2961,590,3328,732,0.159
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3691.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3691.JPG,2,model,not_fish,1660,0,2007,54,0.104
ALLFISHDATA/Primary camera/DCIM/103GOPRO/GOPR3730.JPG,ALLFISHDATA,Primary camera/DCIM/103GOPRO/GOPR3730.JPG,0,model,not_fish,325,2173,549,2256,0.418
